761	-9.453216	▁ha
762	-9.455026	z
763	-9.455229	▁choice
764	-9.455981	▁ma
765	-9.458638	▁shows
766	-9.458866	▁smart
767	-9.460022	▁attention
768	-9.461297	▁challenging
769	-9.463879	▁fight
770	-9.464285	▁sister
771	-9.464401	▁guy
772	-9.465822	▁progress
773	-9.467526	▁fix
774	-9.470263	▁bed
775	-9.471563	▁during
776	-9.472179	▁putting
777	-9.472867	▁besides
778	-9.480983	▁bring
779	-9.486895	▁shouldn
780	-9.488515	▁waiting
781	-9.489979	▁painting
782	-9.491668	▁eye
783	-9.492867	▁missed
784	-9.494285	ce
785	-9.496194	▁scared
786	-9.498616	▁reason
787	-9.499308	▁study
788	-9.500412	▁ride
789	-9.512356	▁worse
790	-9.512399	▁driving
791	-9.512592	▁c
792	-9.514356	▁fall
793	-9.515403	ni
794	-9.517654	▁helps
795	-9.517880	▁goals
796	-9.518193	▁ourselves
797	-9.519546	▁example
798	-9.519798	▁light
799	-9.522265	▁wonderful
800	-9.532363	▁alive
801	-9.533166	▁vacation
802	-9.536987	te
803	-9.537171	▁ice
804	-9.539756	▁cat
805	-9.539908	▁natural
806	-9.544204	▁boring
807	-9.553072	▁hair
808	-9.556078	to
809	-9.558379	▁lose
810	-9.559940	▁mine
811	-9.564760	▁road
812	-9.565217	▁stories
813	-9.565985	▁street
814	-9.566823	▁ran
815	-9.567490	▁achieve
816	-9.567551	▁answer
